,Rank,PlayerID,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
0,1,17959,Derrick Henry,TEN,RB,6,HOU,20,28.0,7300.0,22.52
1,1,17923,Ezekiel Elliott,DAL,RB,6,ARI,13,24.0,8100.0,20.57
2,1,20868,Alexander Mattison,MIN,RB,6,ATL,32,19.0,7200.0,18.05
3,1,16887,Mike Davis,CAR,RB,6,CHI,5,13.0,7000.0,20.49
