,Rank,PlayerID,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
0,1,17960,Michael Thomas,NO,WR,1,TB,23,32,9000.0,20.39
1,1,18082,Tyreek Hill,KC,WR,1,HOU,27,20,7900.0,17.52
2,1,16470,Davante Adams,GB,WR,1,MIN,10,24,7300.0,18.79
3,1,13291,Julio Jones,ATL,WR,1,SEA,19,15,7700.0,18.22
