,Unnamed: 0,PlayerID,Name,Position,Week,Team,Opponent,Attempts,RushShare,Targets,TargetShare,OPR,Salary,FantasyPoints,FantasyPoints_DraftKingsProjection,RushShareMean_Rolling,TargetShareMean_Rolling,FantasyPointsMean_Rolling,RushShareMean_Last3,TargetShareMean_Last3,FantasyPointsMean_Last3,RushShareMean_Last5,TargetShareMean_Last5,FantasyPointsMean_Last5,QBInjured,RBInjured,WRInjured,TEInjured
0,3,20824,Josh Jacobs,RB,1,LV,CAR,25,0.8064516129032258,6,0.21428571428571427,32.0,6800.0,35.9,16.95,,,,,,,,,,0,0,0,0
1,0,18877,Christian McCaffrey,RB,1,CAR,LV,23,0.8846153846153846,4,0.1176470588235294,19.0,10000.0,28.5,23.96,,,,,,,,,,0,0,0,0
2,2,17923,Ezekiel Elliott,RB,1,DAL,LAR,22,0.9166666666666666,4,0.10810810810810813,17.0,8000.0,27.7,19.03,,,,,,,,,,0,0,0,0
3,52,19912,Nyheim Hines,RB,1,IND,JAX,7,0.3333333333333333,8,0.17391304347826084,31.0,4000.0,27.3,6.79,,,,,,,,,,0,0,0,0
